order_id,user_id,store_id,created_at,delivery_type,product_id,quantity,product_name,category_id,category_name,drink_type,temperature,has_caffeine,has_milk,weather_temp,weather_condition,humidity,hour,day_of_week,month
1490,110,8,2025-07-21 20:44:44,takeaway,54,2,Mochi Kem Chocolate,11,BÁNH NGỌT,food,cold,0,1,29.2,Rainy,88,20,0,7
1422,17,8,2025-07-21 19:17:44,dine-in,1,1,Espresso Nóng,1,ESPRESSO,coffee,hot,1,0,28.0,Cloudy,85,19,0,7
1422,17,8,2025-07-21 19:17:44,dine-in,62,2,Croissant trứng muối,12,BÁNH MẶN,food,hot,0,1,28.0,Cloudy,85,19,0,7
791,51,1,2025-07-21 08:05:44,takeaway,19,2,Bạc Xỉu Foam Dừa,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,30.4,Cloudy,87,8,0,7
791,51,1,2025-07-21 08:05:44,takeaway,59,2,Bánh Mì Que Chà Bông Phô Mai Bơ Cay,12,BÁNH MẶN,food,hot,0,1,30.4,Cloudy,87,8,0,7
867,79,3,2025-07-21 08:02:44,delivery,19,1,Bạc Xỉu Foam Dừa,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,30.0,Cloudy,81,8,0,7
867,79,3,2025-07-21 08:02:44,delivery,55,1,Mochi Kem Matcha,11,BÁNH NGỌT,food,cold,0,1,30.0,Cloudy,81,8,0,7
996,28,7,2025-07-21 03:53:44,takeaway,41,2,Hồng Trà Sữa Nóng,9,TRÀ SỮA,tea,hot,1,1,29.0,Rainy,81,3,0,7
1170,42,9,2025-07-21 01:30:44,delivery,16,2,Latte Nóng,3,LATTE,coffee,hot,1,1,28.7,Rainy,88,1,0,7
1170,42,9,2025-07-21 01:30:44,delivery,62,2,Croissant trứng muối,12,BÁNH MẶN,food,hot,0,1,28.7,Rainy,88,1,0,7
911,77,3,2025-07-20 19:21:44,takeaway,41,1,Hồng Trà Sữa Nóng,9,TRÀ SỮA,tea,hot,1,1,28.0,Rainy,86,19,6,7
911,77,3,2025-07-20 19:21:44,takeaway,61,2,Bánh Mì Que Pate Cột Đèn,12,BÁNH MẶN,food,hot,0,0,28.0,Rainy,86,19,6,7
394,37,2,2025-07-20 07:07:44,delivery,15,1,Latte Hazelnut,3,LATTE,coffee,cold,1,1,29.1,Cloudy,83,7,6,7
394,37,2,2025-07-20 07:07:44,delivery,62,2,Croissant trứng muối,12,BÁNH MẶN,food,hot,0,1,29.1,Cloudy,83,7,6,7
213,154,15,2025-07-20 04:24:44,takeaway,17,1,Frappe Matcha Tây Bắc,4,FRAPPE,tea,cold,0,1,26.7,Rainy,88,4,6,7
1457,115,5,2025-07-19 22:57:44,takeaway,1,2,Espresso Nóng,1,ESPRESSO,coffee,hot,1,0,26.1,Rainy,79,22,5,7
1457,115,5,2025-07-19 22:57:44,takeaway,55,1,Mochi Kem Matcha,11,BÁNH NGỌT,food,cold,0,1,26.1,Rainy,79,22,5,7
455,37,14,2025-07-19 21:25:44,takeaway,35,1,Trà Đào Cam Sả - Nóng,8,TRÀ TRÁI CÂY,tea,hot,1,0,29.5,Rainy,79,21,5,7
455,37,14,2025-07-19 21:25:44,takeaway,62,1,Croissant trứng muối,12,BÁNH MẶN,food,hot,0,1,29.5,Rainy,79,21,5,7
1342,59,15,2025-07-19 06:15:44,takeaway,32,1,Matcha Latte Tây Bắc Sữa Yến Mạch,7,MATCHA TÂY BẮC,tea,cold,0,1,28.8,Cloudy,82,6,5,7
1342,59,15,2025-07-19 06:15:44,takeaway,49,2,Burnt Cheesecake,11,BÁNH NGỌT,food,cold,0,1,28.8,Cloudy,82,6,5,7
1270,57,2,2025-07-19 02:30:44,takeaway,11,2,Americano Nóng,2,AMERICANO,coffee,hot,1,0,27.5,Rainy,81,2,5,7
1270,57,2,2025-07-19 02:30:44,takeaway,50,1,Mít Sấy,11,BÁNH NGỌT,food,room,0,0,27.5,Rainy,81,2,5,7
233,150,12,2025-07-18 23:03:44,dine-in,18,1,Frappe Chocochip,4,FRAPPE,chocolate,cold,0,1,29.6,Rainy,78,23,4,7
241,51,5,2025-07-18 19:59:44,dine-in,11,1,Americano Nóng,2,AMERICANO,coffee,hot,1,0,29.6,Rainy,83,19,4,7
241,51,5,2025-07-18 19:59:44,dine-in,62,2,Croissant trứng muối,12,BÁNH MẶN,food,hot,0,1,29.6,Rainy,83,19,4,7
697,54,2,2025-07-18 19:33:44,delivery,30,1,Matcha Latte Tây Bắc (Nóng),7,MATCHA TÂY BẮC,tea,hot,0,1,26.6,Rainy,81,19,4,7
697,54,2,2025-07-18 19:33:44,delivery,46,2,Chocolate Nóng,10,CHOCOLATE,chocolate,hot,0,1,26.6,Rainy,81,19,4,7
428,153,3,2025-07-18 08:50:44,takeaway,30,1,Matcha Latte Tây Bắc (Nóng),7,MATCHA TÂY BẮC,tea,hot,0,1,29.4,Rainy,78,8,4,7
1120,106,12,2025-07-18 08:44:44,takeaway,20,2,Bạc Xỉu Caramel Muối,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,25.5,Cloudy,85,8,4,7
834,40,14,2025-07-18 02:15:44,takeaway,1,1,Espresso Nóng,1,ESPRESSO,coffee,hot,1,0,28.9,Rainy,87,2,4,7
234,137,1,2025-07-17 20:28:44,takeaway,41,1,Hồng Trà Sữa Nóng,9,TRÀ SỮA,tea,hot,1,1,31.0,Rainy,79,20,3,7
1390,129,2,2025-07-17 20:09:44,takeaway,30,2,Matcha Latte Tây Bắc (Nóng),7,MATCHA TÂY BẮC,tea,hot,0,1,30.7,Rainy,85,20,3,7
603,121,2,2025-07-17 19:54:44,delivery,36,1,Trà Đào Cam Sả - Đá,8,TRÀ TRÁI CÂY,tea,cold,1,0,26.2,Cloudy,79,19,3,7
603,121,2,2025-07-17 19:54:44,delivery,58,2,Butter Croissant,12,BÁNH MẶN,food,room,0,1,26.2,Cloudy,79,19,3,7
513,37,3,2025-07-17 19:46:44,takeaway,1,2,Espresso Nóng,1,ESPRESSO,coffee,hot,1,0,29.3,Rainy,80,19,3,7
916,65,9,2025-07-17 19:13:44,dine-in,4,1,Cappuccino Nóng,1,ESPRESSO,coffee,hot,1,1,28.4,Cloudy,86,19,3,7
1202,11,14,2025-07-17 06:07:44,dine-in,8,1,A-Mê Đào,2,AMERICANO,coffee,cold,1,0,28.9,Cloudy,87,6,3,7
1202,11,14,2025-07-17 06:07:44,dine-in,61,2,Bánh Mì Que Pate Cột Đèn,12,BÁNH MẶN,food,hot,0,0,28.9,Cloudy,87,6,3,7
336,150,2,2025-07-17 04:45:44,takeaway,37,2,Oolong Tứ Quý Sen (Nóng),8,TRÀ TRÁI CÂY,tea,hot,1,0,30.2,Rainy,81,4,3,7
336,150,2,2025-07-17 04:45:44,takeaway,50,2,Mít Sấy,11,BÁNH NGỌT,food,room,0,0,30.2,Rainy,81,4,3,7
1033,152,4,2025-07-17 00:24:44,dine-in,39,1,Trà Sữa Oolong Nướng Sương Sáo,9,TRÀ SỮA,tea,cold,1,1,25.7,Cloudy,86,0,3,7
1033,152,4,2025-07-17 00:24:44,dine-in,7,1,A-Mê Classic,2,AMERICANO,coffee,cold,1,0,25.7,Cloudy,86,0,3,7
349,99,13,2025-07-16 23:56:44,takeaway,4,2,Cappuccino Nóng,1,ESPRESSO,coffee,hot,1,1,27.0,Rainy,80,23,2,7
1331,100,11,2025-07-16 22:49:44,takeaway,22,1,Bạc Xỉu Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,1,29.9,Rainy,82,22,2,7
51,66,4,2025-07-16 22:00:44,takeaway,41,1,Hồng Trà Sữa Nóng,9,TRÀ SỮA,tea,hot,1,1,28.3,Rainy,85,22,2,7
884,156,9,2025-07-16 19:21:44,delivery,31,1,Matcha Latte Tây Bắc Sữa Yến Mạch (Nóng),7,MATCHA TÂY BẮC,tea,hot,0,1,29.3,Rainy,81,19,2,7
884,156,9,2025-07-16 19:21:44,delivery,60,1,Bánh Mì Que Bò Nấm Xốt Bơ,12,BÁNH MẶN,food,hot,0,0,29.3,Rainy,81,19,2,7
884,156,9,2025-07-16 19:21:44,delivery,11,1,Americano Nóng,2,AMERICANO,coffee,hot,1,0,29.3,Rainy,81,19,2,7
1276,91,3,2025-07-16 06:55:44,takeaway,32,1,Matcha Latte Tây Bắc Sữa Yến Mạch,7,MATCHA TÂY BẮC,tea,cold,0,1,30.9,Cloudy,87,6,2,7
370,23,10,2025-07-16 06:04:44,takeaway,29,1,Matcha Latte Tây Bắc,7,MATCHA TÂY BẮC,tea,cold,0,1,27.0,Cloudy,84,6,2,7
370,23,10,2025-07-16 06:04:44,takeaway,50,2,Mít Sấy,11,BÁNH NGỌT,food,room,0,0,27.0,Cloudy,84,6,2,7
519,150,13,2025-07-16 04:34:44,takeaway,6,2,Caramel Macchiato Nóng,1,ESPRESSO,coffee,hot,1,1,30.6,Rainy,79,4,2,7
519,150,13,2025-07-16 04:34:44,takeaway,50,2,Mít Sấy,11,BÁNH NGỌT,food,room,0,0,30.6,Rainy,79,4,2,7
1395,88,9,2025-07-16 00:58:44,takeaway,38,1,Oolong Tứ Quý Sen,8,TRÀ TRÁI CÂY,tea,cold,1,1,30.4,Cloudy,88,0,2,7
1395,88,9,2025-07-16 00:58:44,takeaway,48,2,Matcha Burnt Cheesecake,11,BÁNH NGỌT,food,cold,0,1,30.4,Cloudy,88,0,2,7
348,170,6,2025-07-15 21:19:44,takeaway,16,1,Latte Nóng,3,LATTE,coffee,hot,1,1,25.2,Cloudy,84,21,1,7
301,84,11,2025-07-15 19:38:44,dine-in,22,2,Bạc Xỉu Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,1,25.7,Cloudy,79,19,1,7
301,84,11,2025-07-15 19:38:44,dine-in,59,2,Bánh Mì Que Chà Bông Phô Mai Bơ Cay,12,BÁNH MẶN,food,hot,0,1,25.7,Cloudy,79,19,1,7
839,26,6,2025-07-15 06:27:44,takeaway,11,1,Americano Nóng,2,AMERICANO,coffee,hot,1,0,26.3,Cloudy,85,6,1,7
1007,149,10,2025-07-15 05:00:44,delivery,22,1,Bạc Xỉu Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,1,30.0,Rainy,87,5,1,7
140,56,15,2025-07-15 04:10:44,takeaway,33,2,Matcha Latte,7,MATCHA TÂY BẮC,tea,cold,0,1,27.3,Cloudy,82,4,1,7
140,56,15,2025-07-15 04:10:44,takeaway,63,2,Chà Bông Phô Mai,12,BÁNH MẶN,food,room,0,1,27.3,Cloudy,82,4,1,7
1489,105,1,2025-07-15 00:15:44,dine-in,18,2,Frappe Chocochip,4,FRAPPE,chocolate,cold,0,1,29.8,Rainy,83,0,1,7
253,57,6,2025-07-15 00:05:44,delivery,36,1,Trà Đào Cam Sả - Đá,8,TRÀ TRÁI CÂY,tea,cold,1,0,26.5,Cloudy,85,0,1,7
253,57,6,2025-07-15 00:05:44,delivery,50,1,Mít Sấy,11,BÁNH NGỌT,food,room,0,0,26.5,Cloudy,85,0,1,7
1430,46,9,2025-07-15 00:02:44,dine-in,15,1,Latte Hazelnut,3,LATTE,coffee,cold,1,1,29.1,Cloudy,82,0,1,7
836,93,5,2025-07-14 21:53:44,dine-in,3,2,Cappuccino Đá,1,ESPRESSO,coffee,cold,1,1,28.2,Cloudy,79,21,0,7
836,93,5,2025-07-14 21:53:44,dine-in,58,2,Butter Croissant,12,BÁNH MẶN,food,room,0,1,28.2,Cloudy,79,21,0,7
497,23,1,2025-07-14 19:37:44,dine-in,34,1,Matcha Tây Bắc Trân Châu Hoàng Kim,7,MATCHA TÂY BẮC,tea,cold,0,1,27.3,Cloudy,80,19,0,7
840,156,5,2025-07-14 18:41:44,takeaway,23,2,Cà Phê Đen Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,0,30.7,Rainy,87,18,0,7
1359,86,9,2025-07-14 08:58:44,takeaway,34,2,Matcha Tây Bắc Trân Châu Hoàng Kim,7,MATCHA TÂY BẮC,tea,cold,0,1,26.4,Cloudy,85,8,0,7
1285,77,3,2025-07-14 03:38:44,delivery,11,1,Americano Nóng,2,AMERICANO,coffee,hot,1,0,28.0,Rainy,83,3,0,7
1197,34,11,2025-07-14 02:24:44,takeaway,7,2,A-Mê Classic,2,AMERICANO,coffee,cold,1,0,25.8,Cloudy,85,2,0,7
1197,34,11,2025-07-14 02:24:44,takeaway,57,2,Mousse Gấu Chocolate,11,BÁNH NGỌT,food,cold,0,1,25.8,Cloudy,85,2,0,7
180,156,4,2025-07-13 20:33:44,delivery,46,2,Chocolate Nóng,10,CHOCOLATE,chocolate,hot,0,1,27.6,Rainy,80,20,6,7
180,156,4,2025-07-13 20:33:44,delivery,60,2,Bánh Mì Que Bò Nấm Xốt Bơ,12,BÁNH MẶN,food,hot,0,0,27.6,Rainy,80,20,6,7
1335,10,3,2025-07-13 20:07:44,takeaway,35,1,Trà Đào Cam Sả - Nóng,8,TRÀ TRÁI CÂY,tea,hot,1,0,27.3,Rainy,83,20,6,7
766,37,8,2025-07-13 06:39:44,dine-in,11,2,Americano Nóng,2,AMERICANO,coffee,hot,1,0,25.2,Cloudy,88,6,6,7
353,97,12,2025-07-13 04:37:44,takeaway,40,2,Trà Sữa Oolong Tứ Quý Sương Sáo,9,TRÀ SỮA,tea,cold,1,1,28.4,Cloudy,80,4,6,7
353,97,12,2025-07-13 04:37:44,takeaway,53,1,Mochi Kem Việt Quất,11,BÁNH NGỌT,food,cold,0,1,28.4,Cloudy,80,4,6,7
130,49,2,2025-07-13 03:31:44,takeaway,4,1,Cappuccino Nóng,1,ESPRESSO,coffee,hot,1,1,27.6,Rainy,86,3,6,7
569,140,3,2025-07-13 03:14:44,dine-in,4,2,Cappuccino Nóng,1,ESPRESSO,coffee,hot,1,1,30.3,Rainy,79,3,6,7
1000,140,8,2025-07-13 02:06:44,dine-in,23,2,Cà Phê Đen Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,0,28.2,Rainy,87,2,6,7
1000,140,8,2025-07-13 02:06:44,dine-in,58,2,Butter Croissant,12,BÁNH MẶN,food,room,0,1,28.2,Rainy,87,2,6,7
609,121,5,2025-07-13 00:55:44,dine-in,22,2,Bạc Xỉu Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,1,26.0,Cloudy,84,0,6,7
609,121,5,2025-07-13 00:55:44,dine-in,56,2,Mousse Tiramisu,11,BÁNH NGỌT,food,cold,1,1,26.0,Cloudy,84,0,6,7
1071,21,11,2025-07-12 22:19:44,dine-in,37,1,Oolong Tứ Quý Sen (Nóng),8,TRÀ TRÁI CÂY,tea,hot,1,0,28.0,Rainy,86,22,5,7
376,28,11,2025-07-12 18:59:44,takeaway,8,2,A-Mê Đào,2,AMERICANO,coffee,cold,1,0,29.8,Cloudy,88,18,5,7
425,136,6,2025-07-12 18:42:44,delivery,30,1,Matcha Latte Tây Bắc (Nóng),7,MATCHA TÂY BẮC,tea,hot,0,1,26.2,Rainy,78,18,5,7
69,146,8,2025-07-12 03:40:44,delivery,32,1,Matcha Latte Tây Bắc Sữa Yến Mạch,7,MATCHA TÂY BẮC,tea,cold,0,1,29.1,Cloudy,85,3,5,7
1117,142,15,2025-07-12 03:30:44,takeaway,1,1,Espresso Nóng,1,ESPRESSO,coffee,hot,1,0,25.7,Rainy,86,3,5,7
1117,142,15,2025-07-12 03:30:44,takeaway,52,1,Mochi Kem Phúc Bồn Tử,11,BÁNH NGỌT,food,cold,0,1,25.7,Rainy,86,3,5,7
297,52,4,2025-07-12 01:54:44,takeaway,26,2,Cà Phê Sữa Đá,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,27.0,Cloudy,82,1,5,7
297,52,4,2025-07-12 01:54:44,takeaway,61,2,Bánh Mì Que Pate Cột Đèn,12,BÁNH MẶN,food,hot,0,0,27.0,Cloudy,82,1,5,7
458,140,1,2025-07-12 00:46:44,dine-in,29,2,Matcha Latte Tây Bắc,7,MATCHA TÂY BẮC,tea,cold,0,1,25.1,Cloudy,83,0,5,7
981,149,1,2025-07-12 00:05:44,dine-in,24,2,Cà Phê Sữa Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,1,29.4,Rainy,79,0,5,7
981,149,1,2025-07-12 00:05:44,dine-in,62,1,Croissant trứng muối,12,BÁNH MẶN,food,hot,0,1,29.4,Rainy,79,0,5,7
981,149,1,2025-07-12 00:05:44,dine-in,37,1,Oolong Tứ Quý Sen (Nóng),8,TRÀ TRÁI CÂY,tea,hot,1,0,29.4,Rainy,79,0,5,7
904,133,4,2025-07-11 21:07:44,takeaway,31,2,Matcha Latte Tây Bắc Sữa Yến Mạch (Nóng),7,MATCHA TÂY BẮC,tea,hot,0,1,27.6,Rainy,81,21,4,7
1212,105,3,2025-07-11 20:52:44,dine-in,41,2,Hồng Trà Sữa Nóng,9,TRÀ SỮA,tea,hot,1,1,30.5,Rainy,79,20,4,7
853,11,5,2025-07-11 09:07:44,dine-in,10,1,A-Mê Thanh Yên,2,AMERICANO,coffee,cold,1,0,25.6,Cloudy,87,9,4,7
853,11,5,2025-07-11 09:07:44,dine-in,53,1,Mochi Kem Việt Quất,11,BÁNH NGỌT,food,cold,0,1,25.6,Cloudy,87,9,4,7
853,11,5,2025-07-11 09:07:44,dine-in,34,2,Matcha Tây Bắc Trân Châu Hoàng Kim,7,MATCHA TÂY BẮC,tea,cold,0,1,25.6,Cloudy,87,9,4,7
984,41,11,2025-07-11 04:01:44,dine-in,23,1,Cà Phê Đen Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,0,30.0,Rainy,87,4,4,7
1380,168,14,2025-07-10 23:51:44,takeaway,40,1,Trà Sữa Oolong Tứ Quý Sương Sáo,9,TRÀ SỮA,tea,cold,1,1,27.0,Cloudy,88,23,3,7
914,67,3,2025-07-10 23:38:44,takeaway,22,1,Bạc Xỉu Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,1,28.5,Rainy,83,23,3,7
914,67,3,2025-07-10 23:38:44,takeaway,50,2,Mít Sấy,11,BÁNH NGỌT,food,room,0,0,28.5,Rainy,83,23,3,7
183,87,5,2025-07-10 22:51:44,dine-in,25,2,Cà Phê Đen Đá,5,"""PHIN"" VIỆT NAM",coffee,cold,1,0,27.3,Cloudy,86,22,3,7
645,144,5,2025-07-10 20:41:44,takeaway,36,1,Trà Đào Cam Sả - Đá,8,TRÀ TRÁI CÂY,tea,cold,1,0,28.9,Cloudy,78,20,3,7
793,46,5,2025-07-10 19:02:44,takeaway,11,1,Americano Nóng,2,AMERICANO,coffee,hot,1,0,29.5,Rainy,88,19,3,7
793,46,5,2025-07-10 19:02:44,takeaway,60,2,Bánh Mì Que Bò Nấm Xốt Bơ,12,BÁNH MẶN,food,hot,0,0,29.5,Rainy,88,19,3,7
379,115,14,2025-07-10 18:48:44,takeaway,21,2,Bạc Xỉu,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,31.0,Cloudy,81,18,3,7
317,44,12,2025-07-10 18:22:44,takeaway,14,1,Latte Bạc Xỉu,3,LATTE,coffee,cold,1,1,27.7,Cloudy,88,18,3,7
1302,77,13,2025-07-10 06:23:44,dine-in,8,2,A-Mê Đào,2,AMERICANO,coffee,cold,1,0,25.7,Cloudy,83,6,3,7
775,126,4,2025-07-10 05:34:44,takeaway,11,2,Americano Nóng,2,AMERICANO,coffee,hot,1,0,29.1,Rainy,84,5,3,7
776,28,14,2025-07-10 04:07:44,takeaway,36,2,Trà Đào Cam Sả - Đá,8,TRÀ TRÁI CÂY,tea,cold,1,0,25.5,Cloudy,79,4,3,7
1089,30,8,2025-07-09 21:31:44,delivery,35,1,Trà Đào Cam Sả - Nóng,8,TRÀ TRÁI CÂY,tea,hot,1,0,25.8,Rainy,83,21,2,7
1089,30,8,2025-07-09 21:31:44,delivery,63,2,Chà Bông Phô Mai,12,BÁNH MẶN,food,room,0,1,25.8,Rainy,83,21,2,7
1040,13,4,2025-07-09 19:32:44,takeaway,40,1,Trà Sữa Oolong Tứ Quý Sương Sáo,9,TRÀ SỮA,tea,cold,1,1,27.2,Cloudy,85,19,2,7
1494,145,13,2025-07-09 05:23:44,takeaway,30,1,Matcha Latte Tây Bắc (Nóng),7,MATCHA TÂY BẮC,tea,hot,0,1,30.7,Rainy,85,5,2,7
1494,145,13,2025-07-09 05:23:44,takeaway,58,1,Butter Croissant,12,BÁNH MẶN,food,room,0,1,30.7,Rainy,85,5,2,7
340,50,7,2025-07-09 02:07:44,dine-in,19,2,Bạc Xỉu Foam Dừa,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,25.2,Cloudy,85,2,2,7
206,69,10,2025-07-08 23:20:44,takeaway,28,2,Cold Brew Kim Quất,6,COLD BREW,coffee,cold,1,0,25.0,Cloudy,81,23,1,7
1312,51,1,2025-07-08 19:44:44,takeaway,1,1,Espresso Nóng,1,ESPRESSO,coffee,hot,1,0,25.2,Cloudy,87,19,1,7
1446,48,3,2025-07-08 07:53:44,dine-in,1,2,Espresso Nóng,1,ESPRESSO,coffee,hot,1,0,29.7,Cloudy,82,7,1,7
1448,50,12,2025-07-08 06:42:44,delivery,21,1,Bạc Xỉu,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,28.8,Cloudy,86,6,1,7
843,75,4,2025-07-08 04:45:44,takeaway,32,2,Matcha Latte Tây Bắc Sữa Yến Mạch,7,MATCHA TÂY BẮC,tea,cold,0,1,29.7,Cloudy,87,4,1,7
843,75,4,2025-07-08 04:45:44,takeaway,53,1,Mochi Kem Việt Quất,11,BÁNH NGỌT,food,cold,0,1,29.7,Cloudy,87,4,1,7
1239,163,5,2025-07-07 23:55:44,dine-in,24,2,Cà Phê Sữa Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,1,27.9,Cloudy,85,23,0,7
1431,43,3,2025-07-07 23:25:44,takeaway,19,2,Bạc Xỉu Foam Dừa,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,25.6,Cloudy,83,23,0,7
1102,108,9,2025-07-07 21:58:44,takeaway,1,2,Espresso Nóng,1,ESPRESSO,coffee,hot,1,0,27.6,Rainy,86,21,0,7
1314,53,3,2025-07-07 04:19:44,delivery,39,1,Trà Sữa Oolong Nướng Sương Sáo,9,TRÀ SỮA,tea,cold,1,1,27.3,Cloudy,88,4,0,7
1365,80,9,2025-07-07 01:13:44,takeaway,17,2,Frappe Matcha Tây Bắc,4,FRAPPE,tea,cold,0,1,26.1,Rainy,79,1,0,7
1365,80,9,2025-07-07 01:13:44,takeaway,54,2,Mochi Kem Chocolate,11,BÁNH NGỌT,food,cold,0,1,26.1,Rainy,79,1,0,7
314,31,6,2025-07-06 22:52:44,dine-in,31,2,Matcha Latte Tây Bắc Sữa Yến Mạch (Nóng),7,MATCHA TÂY BẮC,tea,hot,0,1,29.2,Rainy,84,22,6,7
314,31,6,2025-07-06 22:52:44,dine-in,63,1,Chà Bông Phô Mai,12,BÁNH MẶN,food,room,0,1,29.2,Rainy,84,22,6,7
1410,88,6,2025-07-06 19:15:44,takeaway,19,1,Bạc Xỉu Foam Dừa,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,25.6,Cloudy,78,19,6,7
1410,88,6,2025-07-06 19:15:44,takeaway,51,1,Mochi Kem Trà Sữa Trân Châu,11,BÁNH NGỌT,food,cold,0,1,25.6,Cloudy,78,19,6,7
815,82,6,2025-07-06 18:26:44,takeaway,4,1,Cappuccino Nóng,1,ESPRESSO,coffee,hot,1,1,25.9,Cloudy,79,18,6,7
1073,57,6,2025-07-06 08:39:44,dine-in,24,1,Cà Phê Sữa Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,1,28.4,Cloudy,84,8,6,7
1218,10,7,2025-07-06 04:23:44,takeaway,11,1,Americano Nóng,2,AMERICANO,coffee,hot,1,0,30.0,Rainy,82,4,6,7
1085,69,7,2025-07-06 03:34:44,takeaway,34,1,Matcha Tây Bắc Trân Châu Hoàng Kim,7,MATCHA TÂY BẮC,tea,cold,0,1,27.3,Cloudy,80,3,6,7
670,139,1,2025-07-06 02:27:44,takeaway,23,1,Cà Phê Đen Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,0,28.3,Cloudy,87,2,6,7
1309,168,2,2025-07-05 20:52:44,takeaway,2,2,Espresso Đá,1,ESPRESSO,coffee,cold,1,0,26.6,Cloudy,79,20,5,7
149,146,12,2025-07-05 09:04:44,takeaway,46,2,Chocolate Nóng,10,CHOCOLATE,chocolate,hot,0,1,29.5,Cloudy,87,9,5,7
173,139,12,2025-07-05 04:17:44,takeaway,23,1,Cà Phê Đen Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,0,27.2,Rainy,87,4,5,7
538,145,2,2025-07-04 23:14:44,takeaway,12,2,Latte Hạnh Nhân,3,LATTE,coffee,cold,1,1,27.3,Cloudy,83,23,4,7
1101,57,6,2025-07-04 22:37:44,takeaway,8,2,A-Mê Đào,2,AMERICANO,coffee,cold,1,0,25.1,Cloudy,87,22,4,7
1188,12,5,2025-07-04 18:11:44,takeaway,31,2,Matcha Latte Tây Bắc Sữa Yến Mạch (Nóng),7,MATCHA TÂY BẮC,tea,hot,0,1,27.9,Rainy,80,18,4,7
1114,49,6,2025-07-04 06:51:44,takeaway,4,1,Cappuccino Nóng,1,ESPRESSO,coffee,hot,1,1,26.0,Rainy,83,6,4,7
738,145,14,2025-07-04 06:35:44,dine-in,26,1,Cà Phê Sữa Đá,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,30.6,Cloudy,86,6,4,7
738,145,14,2025-07-04 06:35:44,dine-in,55,1,Mochi Kem Matcha,11,BÁNH NGỌT,food,cold,0,1,30.6,Cloudy,86,6,4,7
621,146,8,2025-07-04 04:33:44,dine-in,23,2,Cà Phê Đen Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,0,30.4,Rainy,84,4,4,7
396,74,4,2025-07-04 00:28:44,takeaway,19,1,Bạc Xỉu Foam Dừa,5,"""PHIN"" VIỆT NAM",coffee,cold,1,1,26.3,Cloudy,84,0,4,7
562,164,11,2025-07-04 00:04:44,takeaway,46,2,Chocolate Nóng,10,CHOCOLATE,chocolate,hot,0,1,30.9,Rainy,80,0,4,7
704,138,5,2025-07-03 22:54:44,takeaway,22,1,Bạc Xỉu Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,1,30.2,Rainy,84,22,3,7
704,138,5,2025-07-03 22:54:44,takeaway,51,1,Mochi Kem Trà Sữa Trân Châu,11,BÁNH NGỌT,food,cold,0,1,30.2,Rainy,84,22,3,7
1058,11,14,2025-07-03 02:39:44,delivery,38,2,Oolong Tứ Quý Sen,8,TRÀ TRÁI CÂY,tea,cold,1,1,28.2,Cloudy,82,2,3,7
316,115,5,2025-07-02 19:42:44,takeaway,24,1,Cà Phê Sữa Nóng,5,"""PHIN"" VIỆT NAM",coffee,hot,1,1,29.6,Rainy,78,19,2,7
824,143,10,2025-07-02 18:55:44,takeaway,1,2,Espresso Nóng,1,ESPRESSO,coffee,hot,1,0,25.6,Rainy,88,18,2,7
1415,163,2,2025-07-02 18:29:44,dine-in,37,2,Oolong Tứ Quý Sen (Nóng),8,TRÀ TRÁI CÂY,tea,hot,1,0,27.7,Rainy,88,18,2,7
481,24,4,2025-07-02 07:02:44,delivery,17,1,Frappe Matcha Tây Bắc,4,FRAPPE,tea,cold,0,1,25.2,Rainy,79,7,2,7
1061,69,8,2025-07-02 04:48:44,delivery,46,1,Chocolate Nóng,10,CHOCOLATE,chocolate,hot,0,1,28.8,Rainy,82,4,2,7
1061,69,8,2025-07-02 04:48:44,delivery,52,2,Mochi Kem Phúc Bồn Tử,11,BÁNH NGỌT,food,cold,0,1,28.8,Rainy,82,4,2,7
