id,order_id,temperature,weather_condition,humidity,recorded_at
1361,1373,26.8,Cloudy,74,"2025-11-13 23:33:44"
1362,1374,26.8,Rainy,84,"2025-09-17 18:15:44"
1363,1375,30.4,Hot,83,"2025-06-28 03:45:44"
1364,1376,28.2,Cloudy,80,"2025-08-23 04:32:44"
1365,1377,30.6,Rainy,87,"2025-06-16 21:45:44"
1366,1378,26.4,Rainy,83,"2025-09-28 23:02:44"
1367,1379,26.9,Rainy,77,"2025-09-21 20:53:44"
1368,1380,27.0,Cloudy,88,"2025-07-10 23:51:44"
1369,1381,28.8,Rainy,82,"2025-08-23 18:18:44"
1370,1382,29.0,Cloudy,81,"2025-08-05 01:11:44"
1371,1383,25.9,Cloudy,80,"2025-11-02 00:35:44"
1372,1384,25.3,Cloudy,82,"2025-08-09 00:05:44"
1373,1385,27.5,Hot,80,"2025-06-12 04:59:44"
1374,1386,27.0,Cool,80,"2025-11-08 18:16:44"
1375,1387,29.0,Rainy,80,"2025-06-23 21:57:44"
1376,1388,25.6,Cool,75,"2025-12-02 06:32:44"
1377,1389,28.1,Rainy,76,"2025-09-05 20:33:44"
1378,1390,30.7,Rainy,85,"2025-07-17 20:09:44"
1379,1391,30.2,Sunny,78,"2025-09-24 01:47:44"
1380,1392,27.5,Sunny,79,"2025-09-26 18:34:44"
1381,1393,25.0,Cloudy,71,"2025-11-07 18:15:44"
1382,1394,28.6,Cool,76,"2025-11-29 08:08:44"
1383,1395,30.4,Cloudy,88,"2025-07-16 00:58:44"
1384,1396,30.1,Cloudy,80,"2025-07-31 19:20:44"
1385,1397,29.6,Sunny,81,"2025-10-12 00:03:44"
1386,1398,29.7,Cloudy,80,"2025-10-23 22:15:44"
1387,1399,26.7,Rainy,83,"2025-08-04 05:30:44"
1388,1400,29.1,Rainy,85,"2025-06-08 06:24:44"
1389,1401,30.8,Sunny,81,"2025-09-25 04:41:44"
1390,1402,28.6,Cloudy,86,"2025-07-14 07:11:44"
1391,1403,28.2,Sunny,78,"2025-09-09 03:23:44"
1392,1404,27.4,Cool,75,"2025-11-19 23:40:44"
1393,1405,28.4,Cool,78,"2025-11-02 21:42:44"
1394,1406,23.9,Cloudy,69,"2025-12-02 00:58:44"
1395,1407,26.4,Cool,73,"2025-12-01 06:07:44"
1396,1408,28.9,Cloudy,81,"2025-07-13 04:34:44"
1397,1409,25.3,Cloudy,85,"2025-06-22 19:15:44"
1398,1410,25.6,Cloudy,78,"2025-07-06 19:15:44"
1399,1411,28.6,Cloudy,74,"2025-11-26 08:03:44"
1400,1412,27.4,Cloudy,81,"2025-10-14 20:16:44"
1401,1413,27.1,Rainy,87,"2025-08-17 21:37:44"
1402,1414,30.0,Rainy,86,"2025-08-06 06:58:44"
1403,1415,27.7,Rainy,88,"2025-07-02 18:29:44"
1404,1416,29.3,Cloudy,83,"2025-10-16 08:27:44"
1405,1417,25.4,Sunny,78,"2025-10-20 18:14:44"
1406,1418,26.9,Cool,73,"2025-11-24 03:35:44"
1407,1419,30.9,Rainy,82,"2025-06-15 01:29:44"
1408,1420,27.7,Sunny,75,"2025-10-05 21:58:44"
1409,1421,30.2,Sunny,79,"2025-09-30 21:37:44"
1410,1422,28.0,Cloudy,85,"2025-07-21 19:17:44"
1411,1423,27.9,Cloudy,78,"2025-08-27 00:13:44"
1412,1424,29.7,Rainy,87,"2025-08-01 05:57:44"
1413,1425,31.0,Rainy,85,"2025-08-18 01:01:44"
1414,1426,25.4,Rainy,86,"2025-06-09 03:48:44"
1415,1427,27.7,Cloudy,78,"2025-06-11 06:34:44"
1416,1428,26.4,Cloudy,81,"2025-06-13 21:01:44"
1417,1429,30.0,Rainy,85,"2025-08-27 02:39:44"
1418,1430,29.1,Cloudy,82,"2025-07-15 00:02:44"
1419,1431,25.6,Cloudy,83,"2025-07-07 23:25:44"
1420,1432,27.1,Cloudy,80,"2025-09-07 04:02:44"
1421,1433,28.4,Cloudy,84,"2025-06-20 01:21:44"
1422,1434,27.0,Cloudy,83,"2025-07-31 00:14:44"
1423,1435,28.1,Hot,78,"2025-06-21 06:50:44"
1424,1436,25.4,Rainy,85,"2025-07-29 01:43:44"
1425,1437,25.2,Cool,73,"2025-11-13 03:12:44"
1426,1438,24.7,Cool,71,"2025-11-25 01:22:44"
1427,1439,29.4,Cloudy,85,"2025-07-30 07:05:44"
1428,1440,30.9,Hot,81,"2025-06-26 02:17:44"
1429,1441,29.3,Cloudy,76,"2025-10-09 19:08:44"
1430,1442,30.4,Cloudy,86,"2025-08-15 05:46:44"
1431,1443,26.3,Cloudy,86,"2025-08-06 00:51:44"
1432,1444,25.4,Rainy,76,"2025-09-10 01:42:44"
1433,1445,24.1,Sunny,76,"2025-11-26 20:42:44"
1434,1446,29.7,Cloudy,82,"2025-07-08 07:53:44"
1435,1447,28.7,Rainy,80,"2025-06-07 06:38:44"
1436,1448,28.8,Cloudy,86,"2025-07-08 06:42:44"
1437,1449,29.5,Sunny,75,"2025-09-27 20:59:44"
1438,1450,30.8,Sunny,81,"2025-09-17 07:16:44"
1439,1451,27.2,Rainy,84,"2025-07-22 21:32:44"
1440,1452,24.3,Sunny,79,"2025-11-28 04:59:44"
1441,1453,26.1,Sunny,78,"2025-10-18 23:07:44"
1442,1454,25.9,Cloudy,79,"2025-07-24 02:19:44"
1443,1455,28.5,Sunny,70,"2025-11-12 22:55:44"
1444,1456,29.4,Rainy,82,"2025-10-20 07:41:44"
1445,1457,26.1,Rainy,79,"2025-07-19 22:57:44"
1446,1458,25.3,Sunny,77,"2025-09-12 22:08:44"
1447,1459,27.5,Rainy,83,"2025-06-06 22:19:44"
1448,1460,28.4,Sunny,80,"2025-10-30 08:17:44"
1449,1461,30.6,Cloudy,78,"2025-09-15 23:16:44"
1450,1462,26.2,Rainy,78,"2025-10-23 08:32:44"
1451,1463,28.5,Hot,81,"2025-06-22 01:32:44"
1452,1464,24.8,Cool,78,"2025-11-13 23:53:44"
1453,1465,25.3,Cloudy,88,"2025-08-26 03:56:44"
1454,1466,25.2,Cloudy,73,"2025-11-22 05:45:44"
1455,1467,24.1,Cool,78,"2025-11-21 23:00:44"
1456,1468,26.1,Cloudy,76,"2025-09-12 05:20:44"
1457,1469,25.9,Sunny,76,"2025-11-17 22:21:44"
1458,1470,26.5,Cloudy,87,"2025-08-19 00:24:44"
1459,1471,26.6,Cloudy,82,"2025-10-17 05:02:44"
1460,1472,26.0,Rainy,76,"2025-09-04 04:07:44"
1461,1473,29.9,Rainy,86,"2025-08-29 18:24:44"
1462,1474,29.5,Rainy,83,"2025-10-11 04:49:44"
1463,1475,27.2,Sunny,79,"2025-10-13 02:03:44"
1464,1476,28.6,Cloudy,80,"2025-06-28 18:42:44"
1465,1477,26.2,Rainy,79,"2025-10-30 04:24:44"
1466,1478,27.2,Rainy,88,"2025-08-06 21:59:44"
1467,1479,26.4,Cloudy,75,"2025-09-12 00:21:44"
1468,1480,27.7,Sunny,82,"2025-10-09 06:55:44"
1469,1481,29.1,Cloudy,86,"2025-06-20 01:57:44"
1470,1482,26.6,Cool,80,"2025-11-21 02:22:44"
1471,1483,28.7,Rainy,85,"2025-09-23 01:19:44"
1472,1484,29.7,Cloudy,77,"2025-10-05 23:39:44"
1473,1485,29.6,Rainy,83,"2025-10-13 19:18:44"
1474,1486,28.1,Sunny,80,"2025-11-03 07:07:44"
1475,1487,25.5,Hot,85,"2025-06-07 18:23:44"
1476,1488,29.6,Hot,85,"2025-06-09 04:02:44"
1477,1489,29.8,Rainy,83,"2025-07-15 00:15:44"
1478,1490,29.2,Rainy,88,"2025-07-21 20:44:44"
1479,1491,26.6,Rainy,80,"2025-07-30 05:04:44"
1480,1492,25.4,Cloudy,79,"2025-11-04 03:52:44"
1481,1493,27.3,Rainy,83,"2025-06-26 22:58:44"
1482,1494,30.7,Rainy,85,"2025-07-09 05:23:44"
1483,1495,27.6,Cloudy,85,"2025-07-27 19:03:44"
1484,1496,28.3,Rainy,83,"2025-10-23 04:15:44"
1485,1497,26.5,Cloudy,76,"2025-09-06 22:59:44"
1486,1498,26.8,Cloudy,76,"2025-10-15 08:13:44"
1487,1499,25.8,Rainy,84,"2025-09-04 23:39:44"
1488,1500,26.9,Hot,78,"2025-06-17 04:59:44"
1489,1501,25.0,Rainy,79,"2025-07-19 01:50:44"
1490,1502,28.8,Cloudy,79,"2025-08-18 02:39:44"
1491,1503,30.2,Rainy,87,"2025-08-14 08:07:44"
1492,1504,30.8,Rainy,78,"2025-06-26 00:31:44"
1493,1505,26.6,Rainy,76,"2025-10-17 03:21:44"
1494,1506,27.5,Rainy,80,"2025-07-31 02:50:44"
1495,1507,26.1,Cloudy,73,"2025-11-20 08:25:44"
1496,1508,26.2,Hot,79,"2025-06-10 20:20:44"
1497,1509,27.4,Hot,83,"2025-06-22 07:56:44"
1498,1510,25.1,Cloudy,79,"2025-11-05 03:26:44"
1499,1511,28.3,Cloudy,83,"2025-08-27 03:06:44"
1500,1512,25.4,Cloudy,71,"2025-12-02 00:14:44"
