id,user_id,product_id,interaction_type,search_query,duration_seconds,created_at
1428,163,37,view,NULL,64,"2025-07-02 18:24:44"
1429,29,16,view,NULL,31,"2025-10-16 08:11:44"
1430,130,5,view,NULL,68,"2025-10-05 21:34:44"
1431,24,12,view,NULL,27,"2025-09-30 21:36:44"
1432,17,1,view,NULL,46,"2025-07-21 19:14:44"
1433,17,62,view,NULL,16,"2025-07-21 19:08:44"
1434,107,23,view,NULL,66,"2025-08-26 23:53:44"
1435,107,60,view,NULL,60,"2025-08-26 23:45:44"
1436,28,46,view,NULL,21,"2025-08-18 00:59:44"
1437,102,1,view,NULL,80,"2025-06-09 03:39:44"
1438,102,51,view,NULL,114,"2025-06-09 03:40:44"
1439,90,28,view,NULL,92,"2025-06-11 06:31:44"
1440,91,2,view,NULL,59,"2025-06-13 20:40:44"
1441,43,19,view,NULL,94,"2025-07-07 23:11:44"
1442,139,38,view,NULL,64,"2025-06-20 00:54:44"
1443,23,12,view,NULL,23,"2025-07-30 23:49:44"
1444,23,63,view,NULL,105,"2025-07-31 00:07:44"
1445,168,10,view,NULL,20,"2025-06-21 06:22:44"
1446,89,4,view,NULL,67,"2025-07-29 01:32:44"
1447,146,29,view,NULL,119,"2025-11-13 02:47:44"
1448,43,4,view,NULL,93,"2025-11-25 01:19:44"
1449,43,62,view,NULL,49,"2025-11-25 01:02:44"
1450,119,3,view,NULL,61,"2025-07-30 06:42:44"
1451,119,53,view,NULL,33,"2025-07-30 06:39:44"
1452,85,15,view,NULL,102,"2025-08-15 05:18:44"
1453,85,63,view,NULL,13,"2025-08-15 05:41:44"
1454,70,7,view,NULL,72,"2025-08-06 00:21:44"
1455,70,61,view,NULL,44,"2025-08-06 00:46:44"
1456,57,24,view,NULL,62,"2025-09-10 01:37:44"
1457,57,49,view,NULL,20,"2025-09-10 01:27:44"
1458,33,17,view,NULL,108,"2025-11-26 20:33:44"
1459,130,17,view,NULL,103,"2025-06-07 06:32:44"
1460,130,61,view,NULL,78,"2025-06-07 06:32:44"
1461,36,16,view,NULL,102,"2025-09-27 20:54:44"
1462,94,16,view,NULL,87,"2025-10-20 07:24:44"
1463,29,42,view,NULL,51,"2025-10-30 07:56:44"
1464,35,41,view,NULL,54,"2025-11-13 23:48:44"
1465,136,2,view,NULL,20,"2025-08-26 03:47:44"
1466,136,59,view,NULL,116,"2025-08-26 03:31:44"
1467,36,40,view,NULL,100,"2025-11-22 05:30:44"
1468,36,58,view,NULL,103,"2025-11-22 05:37:44"
1469,168,22,view,NULL,111,"2025-11-21 22:54:44"
1470,138,33,view,NULL,29,"2025-09-12 04:58:44"
1471,145,12,view,NULL,72,"2025-11-17 21:59:44"
1472,52,9,view,NULL,11,"2025-08-19 00:05:44"
1473,23,22,view,NULL,85,"2025-10-17 04:34:44"
1474,32,46,view,NULL,56,"2025-09-04 03:50:44"
1475,145,6,view,NULL,74,"2025-08-29 18:10:44"
1476,37,25,view,NULL,18,"2025-10-13 02:00:44"
1477,76,24,view,NULL,52,"2025-10-30 04:03:44"
1478,11,43,view,NULL,84,"2025-10-09 06:30:44"
1479,161,17,view,NULL,13,"2025-09-23 00:54:44"
1480,122,36,view,NULL,99,"2025-10-05 23:17:44"
1481,152,31,view,NULL,93,"2025-10-13 19:04:44"
1482,77,22,view,NULL,14,"2025-11-03 07:02:44"
1483,42,25,view,NULL,86,"2025-06-07 18:20:44"
1484,150,42,view,NULL,118,"2025-06-09 03:47:44"
1485,105,18,view,NULL,101,"2025-07-15 00:14:44"
1486,24,11,view,NULL,54,"2025-07-30 04:40:44"
1487,24,61,view,NULL,104,"2025-07-30 04:48:44"
1488,24,45,view,NULL,92,"2025-07-30 04:34:44"
1489,169,33,view,NULL,112,"2025-11-04 03:30:44"
1490,105,46,view,NULL,76,"2025-06-26 22:40:44"
1491,105,50,view,NULL,101,"2025-06-26 22:45:44"
1492,145,30,view,NULL,27,"2025-07-09 05:21:44"
1493,145,58,view,NULL,37,"2025-07-09 05:10:44"
1494,143,45,view,NULL,90,"2025-07-27 18:43:44"
1495,47,22,view,NULL,64,"2025-10-23 04:11:44"
1496,130,7,view,NULL,25,"2025-09-06 22:40:44"
1497,130,52,view,NULL,21,"2025-09-06 22:53:44"
1498,133,8,view,NULL,89,"2025-10-15 08:05:44"
1499,113,23,view,NULL,45,"2025-09-04 23:29:44"
1500,113,60,view,NULL,113,"2025-09-04 23:26:44"
1501,16,27,view,NULL,73,"2025-06-17 04:42:44"
1502,146,22,view,NULL,49,"2025-07-19 01:42:44"
1503,169,29,view,NULL,83,"2025-08-18 02:36:44"
1504,156,46,view,NULL,105,"2025-08-14 07:47:44"
1505,156,16,view,NULL,68,"2025-08-14 07:52:44"
1506,11,16,view,NULL,26,"2025-06-26 00:11:44"
1507,53,11,view,NULL,99,"2025-10-17 02:59:44"
1508,25,1,view,NULL,79,"2025-07-31 02:33:44"
1509,20,11,view,NULL,115,"2025-11-20 08:17:44"
1510,20,60,view,NULL,40,"2025-11-20 08:19:44"
1511,108,21,view,NULL,11,"2025-06-22 07:42:44"
1512,59,45,view,NULL,98,"2025-08-27 03:01:44"
1513,24,24,view,NULL,117,"2025-12-01 23:50:44"
