order_item_id,order_id,product_id,quantity,unit_price,subtotal,variant_selection,note
3374,1313,23,1,25187,25187,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3375,1313,1,1,64756,64756,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3376,1313,12,3,63094,189282,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3377,1314,67,2,35579,71158,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3378,1315,14,1,48001,48001,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3379,1315,20,1,47390,47390,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3380,1315,1,3,30398,91194,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3381,1315,3,2,64100,128200,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3382,1316,22,3,57898,173694,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3383,1317,65,2,68209,136418,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3384,1317,61,2,52415,104830,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3385,1317,50,1,29041,29041,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3386,1318,66,2,74682,149364,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3387,1319,52,1,48484,48484,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3388,1319,61,2,30570,61140,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3389,1320,20,3,47785,143355,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3390,1320,5,1,69475,69475,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3391,1320,14,2,58902,117804,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3392,1321,21,1,70548,70548,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3393,1321,23,2,28166,56332,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3394,1321,10,2,50809,101618,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3395,1322,70,1,31957,31957,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3396,1322,54,2,37432,74864,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3397,1322,66,3,44198,132594,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3398,1322,50,3,49497,148491,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3399,1323,23,3,71834,215502,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3400,1323,9,3,38817,116451,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3401,1323,2,3,43577,130731,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3402,1324,63,2,62227,124454,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3403,1325,52,3,39689,119067,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3404,1325,47,3,68621,205863,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3405,1325,59,1,36197,36197,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3406,1325,58,2,73024,146048,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3407,1326,17,3,46631,139893,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3408,1327,15,3,56773,170319,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3409,1327,3,1,47143,47143,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3410,1327,18,1,62183,62183,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3411,1328,11,3,38870,116610,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3412,1329,17,3,31504,94512,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3413,1329,4,3,33166,99498,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3414,1329,6,3,41939,125817,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3415,1330,27,3,29791,89373,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3416,1331,12,2,52338,104676,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3417,1332,31,3,50960,152880,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3418,1332,39,2,61507,123014,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3419,1332,32,3,47362,142086,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3420,1333,41,1,65942,65942,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3421,1333,31,1,51460,51460,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3422,1333,38,2,65864,131728,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3423,1334,76,1,49183,49183,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3424,1334,74,2,57847,115694,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3425,1334,75,2,61734,123468,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3426,1334,71,2,42600,85200,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3427,1335,79,3,42340,127020,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3428,1335,81,2,36588,73176,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3429,1336,76,2,27386,54772,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3430,1336,79,1,32727,32727,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3431,1337,35,1,31540,31540,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3432,1338,74,1,71326,71326,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3433,1339,72,2,66902,133804,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3434,1340,44,2,53952,107904,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3435,1340,35,3,70821,212463,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3436,1341,63,1,51606,51606,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3437,1341,68,1,60118,60118,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3438,1341,56,3,50883,152649,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3439,1342,70,3,58759,176277,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3440,1342,55,1,44256,44256,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3441,1342,57,2,29879,59758,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3442,1343,17,1,44863,44863,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3443,1344,69,1,66052,66052,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3444,1345,6,3,64033,192099,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3445,1346,22,1,28813,28813,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3446,1346,9,3,64554,193662,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3447,1347,20,3,65850,197550,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3448,1348,13,3,36530,109590,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3449,1348,17,2,63283,126566,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3450,1348,8,1,41203,41203,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3451,1349,14,3,44244,132732,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3452,1349,27,2,60701,121402,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3453,1349,6,2,35451,70902,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3454,1350,3,3,33965,101895,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3455,1350,14,1,43598,43598,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3456,1350,5,2,62432,124864,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3457,1351,18,3,25391,76173,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3458,1351,16,3,51125,153375,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3459,1351,2,1,67006,67006,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3460,1352,9,2,51565,103130,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3461,1352,15,2,36733,73466,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3462,1353,36,2,62584,125168,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3463,1353,77,3,48031,144093,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3464,1353,33,1,71556,71556,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3465,1353,55,1,36583,36583,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3466,1354,37,2,46160,92320,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3467,1355,77,3,32669,98007,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3468,1356,31,1,48070,48070,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3469,1356,51,1,47784,47784,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3470,1357,19,2,46006,92012,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3471,1357,48,2,63191,126382,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3472,1358,72,1,58985,58985,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3473,1358,65,2,58131,116262,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3474,1359,18,3,63116,189348,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3475,1360,65,1,40754,40754,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3476,1360,64,3,45188,135564,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3477,1360,61,3,57425,172275,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3478,1360,52,2,30528,61056,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3479,1361,19,2,56221,112442,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3480,1361,17,3,73665,220995,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3481,1361,5,3,44899,134697,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3482,1362,7,1,29052,29052,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3483,1362,12,1,48367,48367,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3484,1363,15,3,72592,217776,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3485,1364,50,1,59417,59417,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3486,1365,24,2,35956,71912,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3487,1365,8,3,27267,81801,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3488,1366,10,2,34094,68188,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3489,1366,25,3,36954,110862,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3490,1367,18,2,65839,131678,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3491,1367,11,2,25009,50018,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3492,1367,26,1,36024,36024,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3493,1367,9,1,42909,42909,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3494,1368,1,2,48277,96554,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3495,1368,2,2,66708,133416,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3496,1369,68,3,54057,162171,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3497,1369,57,1,41451,41451,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3498,1369,48,3,34745,104235,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3499,1370,12,2,45135,90270,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3500,1370,24,3,32253,96759,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3501,1371,47,3,31045,93135,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3502,1371,64,3,26655,79965,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3503,1371,60,1,59176,59176,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3504,1371,70,2,53289,106578,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3505,1372,16,1,34954,34954,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3506,1372,21,2,71477,142954,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3507,1372,10,3,64971,194913,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3508,1373,48,1,65739,65739,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3509,1373,64,3,66839,200517,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3510,1373,56,3,32467,97401,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3511,1373,47,2,60721,121442,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3512,1374,13,3,73004,219012,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3513,1375,3,1,51802,51802,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3514,1375,26,3,28022,84066,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3515,1376,5,2,43271,86542,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3516,1376,18,3,39953,119859,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3517,1376,19,3,41126,123378,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3518,1376,9,1,70139,70139,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3519,1377,19,1,55857,55857,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3520,1377,4,2,61901,123802,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3521,1378,62,3,34422,103266,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3522,1378,54,2,54197,108394,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3523,1379,27,1,59244,59244,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3524,1379,21,1,52171,52171,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3525,1379,25,1,47324,47324,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3526,1380,10,3,48421,145263,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3527,1381,47,2,37983,75966,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3528,1381,35,3,28068,84204,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3529,1382,59,3,37295,111885,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3530,1383,64,2,47406,94812,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3531,1383,32,2,74370,148740,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3532,1383,26,2,40384,80768,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3533,1383,17,3,36841,110523,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3534,1384,1,1,28383,28383,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3535,1385,46,1,72068,72068,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3536,1385,12,3,53313,159939,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3537,1386,55,1,68481,68481,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3538,1386,73,1,68838,68838,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3539,1386,15,2,30956,61912,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3540,1387,33,1,74783,74783,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3541,1388,67,3,35687,107061,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3542,1388,52,3,34075,102225,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3543,1388,1,3,74188,222564,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3544,1388,54,2,68242,136484,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3545,1389,36,1,55801,55801,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3546,1390,43,2,70454,140908,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3547,1390,76,2,74322,148644,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3548,1390,74,2,63980,127960,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3549,1391,80,2,48632,97264,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3550,1392,74,3,25877,77631,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3551,1392,58,2,29600,59200,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3552,1392,49,3,29752,89256,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3553,1392,12,2,59513,119026,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3554,1393,68,3,30502,91506,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3555,1393,47,1,57130,57130,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3556,1393,10,3,50497,151491,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3557,1393,25,3,50424,151272,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3558,1394,5,3,27387,82161,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3559,1394,8,3,70819,212457,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3560,1395,8,1,42277,42277,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3561,1395,16,2,40857,81714,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3562,1395,50,1,49242,49242,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3563,1396,12,3,25205,75615,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3564,1396,26,3,73858,221574,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3565,1396,25,3,34657,103971,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3566,1397,64,1,65960,65960,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3567,1397,55,2,54819,109638,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3568,1398,57,1,36714,36714,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3569,1399,19,1,65628,65628,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3570,1399,7,1,63063,63063,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3571,1399,24,2,42473,84946,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3572,1399,2,2,50875,101750,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3573,1400,23,3,62968,188904,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3574,1400,22,2,30378,60756,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3575,1400,21,2,41012,82024,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3576,1400,26,2,53005,106010,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3577,1401,26,1,46395,46395,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3578,1401,25,1,55429,55429,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3579,1401,20,1,43345,43345,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3580,1402,21,3,30369,91107,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3581,1403,50,1,63051,63051,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3582,1404,26,3,47787,143361,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3583,1404,20,2,35580,71160,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3584,1405,9,2,31091,62182,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3585,1405,23,3,36264,108792,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3586,1405,17,2,60248,120496,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3587,1405,3,1,34272,34272,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3588,1406,22,1,51601,51601,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3589,1406,17,3,73794,221382,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3590,1406,4,3,66951,200853,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3591,1406,18,1,38512,38512,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3592,1407,51,1,55189,55189,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3593,1407,49,2,26239,52478,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3594,1407,60,1,63655,63655,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3595,1408,17,2,46462,92924,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3596,1408,28,2,31981,63962,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3597,1409,61,2,59260,118520,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3598,1409,58,3,63425,190275,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3599,1410,69,1,53195,53195,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3600,1410,64,1,59782,59782,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3601,1410,63,1,43088,43088,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3602,1411,51,1,25115,25115,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3603,1411,66,3,62738,188214,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3604,1411,67,2,40775,81550,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3605,1411,58,2,51814,103628,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3606,1412,17,3,35794,107382,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3607,1412,15,2,65134,130268,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3608,1412,3,3,42682,128046,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3609,1412,27,2,32024,64048,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3610,1413,20,2,51233,102466,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3611,1413,15,2,59914,119828,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3612,1414,69,2,62640,125280,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3613,1414,70,2,46655,93310,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3614,1414,55,3,28746,86238,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3615,1415,59,3,30184,90552,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3616,1415,66,3,38430,115290,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3617,1415,65,3,42916,128748,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3618,1416,69,3,49880,149640,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3619,1416,63,3,64295,192885,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3620,1416,65,1,72517,72517,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3621,1416,58,2,56667,113334,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3622,1417,61,3,46294,138882,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3623,1417,58,3,40208,120624,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3624,1417,64,1,69937,69937,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3625,1418,22,1,73079,73079,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3626,1418,7,1,39934,39934,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3627,1418,24,2,65241,130482,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3628,1419,7,1,68409,68409,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3629,1420,21,1,48948,48948,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3630,1421,19,3,38709,116127,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3631,1421,27,2,36627,73254,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3632,1422,54,3,62079,186237,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3633,1422,55,1,39543,39543,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3634,1422,58,2,56544,113088,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3635,1422,48,1,35420,35420,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
3636,1423,28,1,30619,30619,"[{""name"":""Vừa"",""variant_id"":59,""price_adjustment"":0}]",
